product_index,filepath,embedding,title
2023,Mahesh/Loafers/img_00002024.jpg,"[0.09891687333583832, -0.1683962643146515, -0.17585702240467072, 0.18850260972976685, 0.15454481542110443, 0.07206739485263824, 0.04364694654941559, 0.016033796593546867, -0.18262599408626556, -0.0387287475168705, 0.15243548154830933, -0.027192777022719383, -0.010360030457377434, -2.110375680786092e-05, 0.05624677613377571, -0.09729057550430298, 0.004782864358276129, -0.026369860395789146, -0.0016168280271813273, 0.03910403698682785, -0.017885103821754456, -0.22233285009860992, -0.061248645186424255, 0.03955715522170067, -0.004069499671459198, 0.0615442618727684, 0.3271156847476959, 0.12538644671440125, 0.1475188434123993, -0.030896635726094246, 0.05029471963644028, 0.05868624895811081, -0.006194542162120342, 0.11266493052244186, -0.1303858906030655, 0.027066541835665703, 0.08464258909225464, -0.061784107238054276, -0.17653211951255798, 0.27827349305152893, -0.0622548833489418, -0.17923633754253387, -0.09954463690519333, 0.006803413853049278, 0.06500861793756485, 0.05767626315355301, -0.23162567615509033, -0.04801740124821663, 0.10831044614315033, 0.018722709268331528, 0.12898683547973633, -0.29872801899909973, 0.01876579411327839, -0.09197159856557846, 0.06261768937110901, -0.1161259189248085, -0.1501157581806183, 0.030417483299970627, -0.25898438692092896, 0.21253180503845215, -0.1535874754190445, -0.044502630829811096, -0.0934356302022934, 0.07979261875152588]",Relaxed Fit Slim Fit Polo Shirt Collection
2024,Mahesh/Loafers/img_00002025.jpg,"[0.07978153228759766, -0.17254899442195892, -0.1854868233203888, 0.21796004474163055, 0.1531413197517395, 0.08517444878816605, 0.05226457118988037, 0.015529578551650047, -0.18506738543510437, -0.042055223137140274, 0.16598953306674957, -0.029841242358088493, -0.0004028484399896115, 0.007104512304067612, 0.07240841537714005, -0.10435639321804047, -0.001250996720045805, -0.027885427698493004, 0.01181007456034422, 0.03685487061738968, -0.009393739514052868, -0.2375403493642807, -0.042164452373981476, 0.04285736382007599, -0.011406422592699528, 0.053955283015966415, 0.3251311480998993, 0.1470957249403, 0.1351226419210434, -0.00787361990660429, 0.057749271392822266, 0.04251893237233162, -0.007480468135327101, 0.11370832473039627, -0.12320110946893692, 0.04062454402446747, 0.07690028846263885, -0.07720572501420975, -0.1587982326745987, 0.28780579566955566, -0.0797787681221962, -0.13605986535549164, -0.08428177237510681, 0.00683201476931572, 0.025135423988103867, 0.058562371879816055, -0.236587792634964, -0.04976410046219826, 0.08787143230438232, 0.03450112044811249, 0.12507499754428864, -0.2777092158794403, 0.022344019263982773, -0.10293421894311905, 0.03732869401574135, -0.1153377816081047, -0.1596703827381134, 0.017461685463786125, -0.2667502164840698, 0.19886177778244019, -0.16516873240470886, -0.03561306744813919, -0.08743388205766678, 0.08323237299919128]",Comfort Fit Soft Knit Polo Shirt
2025,Mahesh/Loafers/img_00002026.jpg,"[-0.015341462567448616, -0.0673905611038208, -0.18929654359817505, 0.2949802279472351, 0.08664898574352264, 0.10355991125106812, 0.14646372199058533, -0.07134696841239929, -0.13612450659275055, -0.08634669333696365, 0.2256014496088028, -0.039758503437042236, 0.03731556609272957, 0.012319742701947689, 0.06344420462846756, -0.1479143649339676, -0.04397141560912132, -0.06674187630414963, 0.06325995922088623, 0.008677243255078793, 0.05840662121772766, -0.24587133526802063, 0.011609797365963459, 0.03772545978426933, -0.05346285551786423, -0.0015165653312578797, 0.24616853892803192, 0.25271955132484436, 0.049017611891031265, 0.08047662675380707, 0.09810645878314972, 0.09179111570119858, -0.002398806856945157, 0.11094910651445389, -0.058123551309108734, 0.137160986661911, -0.0073203737847507, -0.18455065786838531, -0.07299026846885681, 0.25902748107910156, -0.15771476924419403, 0.0024799618404358625, 0.045117687433958054, 0.035176124423742294, -0.17725960910320282, -0.005586234387010336, -0.2126176357269287, 0.00740960193797946, -0.01705385185778141, 0.1048138290643692, 0.12575997412204742, -0.21576252579689026, 0.039921246469020844, -0.12391845136880875, -0.05511999875307083, -0.06460623443126678, -0.20494312047958374, -0.0936310663819313, -0.23530976474285126, 0.14200128614902496, -0.10178875178098679, 0.08000147342681885, -0.04252294823527336, 0.0543963722884655]",Women's Tailored Polo Shirt for Every Occasion
2026,Mahesh/Loafers/img_00002027.jpg,"[0.08912811428308487, -0.17055852711200714, -0.106623575091362, 0.19820921123027802, 0.14383235573768616, -0.012485056184232235, 0.05555179715156555, 0.005772870033979416, -0.08580294251441956, -0.13334757089614868, 0.23403900861740112, -0.06545332819223404, 0.049423396587371826, 0.08604729175567627, 0.07615427672863007, -0.09310013055801392, -0.019331615418195724, -0.09956834465265274, 0.036048535257577896, 0.04377169534564018, -0.028135200962424278, -0.2007937729358673, -0.01973123848438263, -0.04144689068198204, -0.06110281124711037, 0.015447639860212803, 0.3543641269207001, 0.13253536820411682, 0.16348743438720703, 0.021784590557217598, 0.016218306496739388, 0.03247884660959244, -0.05946425348520279, 0.1646648645401001, -0.14048175513744354, 0.051628559827804565, 0.07244183123111725, -0.13056600093841553, -0.1026284322142601, 0.22683380544185638, -0.1047452986240387, -0.08884891122579575, 0.011006317101418972, -0.020547904074192047, 0.0010008547687903047, 0.09900451451539993, -0.26043495535850525, 0.010081232525408268, 0.057389549911022186, 0.07289490848779678, 0.16036444902420044, -0.29907146096229553, 0.07962216436862946, -0.04086286202073097, 0.13006077706813812, 0.062272392213344574, -0.23654209077358246, 0.012846727855503559, -0.2502859830856323, 0.14967380464076996, -0.11557896435260773, 0.022570772096514702, -0.005327030550688505, 0.07332850247621536]",Premium Tailored Polo Shirt for Weekend Style
2027,Mahesh/Loafers/img_00002028.jpg,"[0.08442184329032898, -0.1708875447511673, -0.10650334507226944, 0.19746290147304535, 0.14784911274909973, -0.005829771980643272, 0.0628790557384491, 0.0015400067204609513, -0.0936419889330864, -0.12674331665039062, 0.22858482599258423, -0.05860466510057449, 0.043860726058483124, 0.07878119498491287, 0.07025414705276489, -0.09972395747900009, -0.023901745676994324, -0.0923369750380516, 0.03653865307569504, 0.0451216883957386, -0.023322882130742073, -0.20691782236099243, -0.02130255475640297, -0.04259262606501579, -0.05148674547672272, 0.021125951781868935, 0.3590979278087616, 0.13130046427249908, 0.15842722356319427, 0.020863866433501244, 0.02301318198442459, 0.036965083330869675, -0.05610845610499382, 0.1637357771396637, -0.13907895982265472, 0.053091295063495636, 0.07440591603517532, -0.12899301946163177, -0.11205161362886429, 0.22144323587417603, -0.11159799247980118, -0.09058218449354172, 0.006837950088083744, -0.022052353248000145, 0.00012717193749267608, 0.09285196661949158, -0.25635895133018494, -0.0012753449846059084, 0.06149296462535858, 0.07057700306177139, 0.16305063664913177, -0.3028828501701355, 0.08019135892391205, -0.04745824262499809, 0.12763415277004242, 0.04859277233481407, -0.23626483976840973, 0.020348334684967995, -0.25375866889953613, 0.15268245339393616, -0.11854671686887741, 0.017517609521746635, -0.017256759107112885, 0.06856607645750046]",Stylish Designer Polo Shirt for Casual Fashion
2028,Mahesh/Loafers/img_00002029.jpg,"[-0.0372963547706604, -0.12411040812730789, -0.22840213775634766, 0.3176780939102173, 0.06391998380422592, 0.07609731703996658, 0.14815567433834076, -0.044929035007953644, -0.10067164897918701, -0.12647469341754913, 0.15040726959705353, -0.010372883640229702, 0.04436320811510086, 0.05972645431756973, 0.09838028252124786, -0.11435648798942566, -0.02325381711125374, -0.007373683154582977, 0.06466943025588989, -0.0033497356344014406, -0.015207286924123764, -0.22870606184005737, 0.02731686271727085, 0.050933271646499634, -0.026569245383143425, 0.00984667893499136, 0.3182627260684967, 0.2565836012363434, 0.03835694119334221, 0.09098964929580688, 0.12944845855236053, -0.009011512622237206, -0.04848768562078476, 0.06466597318649292, -0.09189247339963913, 0.13159124553203583, 0.009089605882763863, -0.11038926988840103, -0.033174797892570496, 0.27324071526527405, -0.16074463725090027, -0.04544621333479881, 0.024788735434412956, 0.0045887744054198265, -0.15053972601890564, -0.0031266293954104185, -0.20783425867557526, -0.023210154846310616, -0.013600108213722706, 0.10396230220794678, 0.14029216766357422, -0.1347969025373459, 0.031480614095926285, -0.13502837717533112, -0.04260795935988426, -0.10561895370483398, -0.18621104955673218, -0.03323536738753319, -0.3072551190853119, 0.07760435342788696, -0.1668035387992859, -0.04689507186412811, -0.020213523879647255, 0.031476717442274094]",Stylish Fashion Polo Shirt for Winter
2029,Mahesh/Loafers/img_00002030.jpg,"[-0.03430050238966942, -0.1198463961482048, -0.22431831061840057, 0.3157109022140503, 0.06150234118103981, 0.07357113063335419, 0.14278502762317657, -0.04789157956838608, -0.10347695648670197, -0.13138830661773682, 0.15322786569595337, -0.015674123540520668, 0.04593297094106674, 0.06363150477409363, 0.0995442345738411, -0.120085209608078, -0.023673629388213158, -0.010446149855852127, 0.06301527470350266, 0.001043766038492322, -0.012564907781779766, -0.23068109154701233, 0.026080159470438957, 0.05598131939768791, -0.03906692564487457, 0.00837206281721592, 0.311633825302124, 0.2526531219482422, 0.04059566929936409, 0.09046376496553421, 0.1289684772491455, 0.00017217147978954017, -0.05372057110071182, 0.0661746934056282, -0.09107116609811783, 0.1322014331817627, 0.011316453106701374, -0.11048523336648941, -0.03352821618318558, 0.27985796332359314, -0.15459796786308289, -0.04400867968797684, 0.027545759454369545, 0.01064823567867279, -0.15679170191287994, -0.004181489814072847, -0.2113817185163498, -0.018708087503910065, -0.015224027447402477, 0.10093846172094345, 0.14281462132930756, -0.14185376465320587, 0.03451763093471527, -0.14022153615951538, -0.03774988651275635, -0.09920483082532883, -0.18563582003116608, -0.03659925237298012, -0.3041854202747345, 0.08195853233337402, -0.16279418766498566, -0.04483836889266968, -0.02184055931866169, 0.03630204498767853]",Stylish Polo Shirt with Modern Design
2030,Mahesh/Loafers/img_00002031.jpg,"[-0.03474174812436104, -0.13228808343410492, -0.1897750049829483, 0.25436919927597046, 0.07364078611135483, 0.09460288286209106, 0.15142804384231567, -0.07808867841959, -0.15039046108722687, -0.10637611895799637, 0.2200397551059723, -0.013159297406673431, 0.07427703589200974, 0.030344046652317047, 0.07756249606609344, -0.09977857023477554, -0.04171162471175194, -0.08026479929685593, 0.06535106897354126, 0.01770990528166294, 0.06075432151556015, -0.21886992454528809, 0.0441267229616642, 0.02625417336821556, -0.007140438538044691, -0.012710758484899998, 0.33143532276153564, 0.2441176474094391, 0.07175140082836151, 0.0933557003736496, 0.08771193772554398, 0.0015094063710421324, -0.0626349076628685, 0.12623102962970734, -0.05043979734182358, 0.10482928156852722, -0.021033884957432747, -0.1301938146352768, -0.04540984332561493, 0.2730473279953003, -0.1836293637752533, -0.03491968289017677, 0.01591823436319828, -0.0034271427430212498, -0.12048065662384033, 0.060060661286115646, -0.23221105337142944, -0.0073435939848423, -0.02154379151761532, 0.0970919132232666, 0.10415706038475037, -0.19498099386692047, 0.07112464308738708, -0.09314713627099991, -0.005476916674524546, -0.05606168508529663, -0.23427064716815948, -0.05002172663807869, -0.2648548185825348, 0.12904830276966095, -0.11099445074796677, 0.040941935032606125, -0.02539980039000511, 0.06950590759515762]",Stylish Slim Fit Polo Shirt
2031,Mahesh/Loafers/img_00002032.jpg,"[-0.03489118441939354, -0.12860098481178284, -0.1891053020954132, 0.25591573119163513, 0.07439778745174408, 0.09636177867650986, 0.1514740288257599, -0.07876747846603394, -0.14998891949653625, -0.10584060847759247, 0.22122794389724731, -0.010819310322403908, 0.07129889726638794, 0.026954293251037598, 0.07373712956905365, -0.09842699766159058, -0.04141565412282944, -0.07661604136228561, 0.06320861726999283, 0.01933320425450802, 0.0605383925139904, -0.21889513731002808, 0.04038192331790924, 0.027507536113262177, -0.006269818637520075, -0.010023162700235844, 0.3346087634563446, 0.24629628658294678, 0.06882612407207489, 0.08878876268863678, 0.08609290421009064, 0.003459754167124629, -0.05915892869234085, 0.12562021613121033, -0.05133088305592537, 0.10542938113212585, -0.023925887420773506, -0.1303759068250656, -0.04500982165336609, 0.27207159996032715, -0.1841845065355301, -0.037477776408195496, 0.0156306941062212, -0.005616775713860989, -0.12191411852836609, 0.059676650911569595, -0.23258014023303986, -0.00751659506931901, -0.020632484927773476, 0.09695310145616531, 0.10839798301458359, -0.1942957192659378, 0.07199389487504959, -0.09085232019424438, -0.003426181385293603, -0.057779066264629364, -0.23567835986614227, -0.049921441823244095, -0.2655109763145447, 0.12642312049865723, -0.10970078408718109, 0.04191961511969566, -0.02138710953295231, 0.06993620097637177]",Elegant Comfort Wear Polo Shirt
2032,Mahesh/Loafers/img_00002033.jpg,"[0.01593872345983982, -0.11470998078584671, -0.16438615322113037, 0.32590630650520325, 0.08218924701213837, 0.07408110052347183, 0.08104521036148071, -0.0647357851266861, -0.1596178412437439, -0.15699301660060883, 0.22317448258399963, -0.05083313584327698, 0.08836124837398529, 0.05450911819934845, 0.10601931810379028, -0.13859592378139496, -0.0701138898730278, -0.03694638982415199, 0.07607685029506683, -0.0025175712071359158, 0.052385661751031876, -0.23062820732593536, 0.023625606670975685, 0.08541768044233322, -0.11267108470201492, -0.03643128648400307, 0.2210465669631958, 0.19212760031223297, 0.11468154937028885, 0.022428195923566818, 0.10229803621768951, 0.08825118839740753, -0.045422155410051346, 0.10311716794967651, -0.11005941033363342, 0.15344072878360748, 0.014968396164476871, -0.14872732758522034, -0.04887786880135536, 0.2967512309551239, -0.10974792391061783, -0.05022474005818367, 0.029504841193556786, 0.016846515238285065, -0.16916535794734955, -0.00496754702180624, -0.21564996242523193, -0.008805054239928722, -0.012500275857746601, 0.11039170622825623, 0.08973239362239838, -0.16849370300769806, 0.08152008801698685, -0.08813335746526718, -0.03683808818459511, -0.062393918633461, -0.22023601830005646, -0.07601094990968704, -0.27466171979904175, 0.11738981306552887, -0.11091304570436478, 0.01930057816207409, -0.016875574365258217, 0.04512006789445877]",Unisex Regular Fit Polo Shirt
2033,Mahesh/Loafers/img_00002034.jpg,"[0.17591138184070587, 0.05091319978237152, -0.19076137244701385, -0.10413562506437302, -0.16830049455165863, -0.10809949785470963, 0.0858994722366333, -0.12774257361888885, 0.0067870235070586205, -0.10499042272567749, 0.18123328685760498, -0.12209079414606094, -0.06904448568820953, -0.035452861338853836, 0.047336310148239136, 0.031117605045437813, 0.08231963217258453, -0.0060333069413900375, -0.053730592131614685, 0.004459500312805176, 0.0416756272315979, -0.11738558113574982, 0.025714367628097534, 0.12743714451789856, 0.07740020751953125, -0.038599781692028046, 0.15607072412967682, 0.1595032513141632, 0.00887666642665863, 0.0736352726817131, 0.08637623488903046, 0.059015415608882904, 0.09992823004722595, 0.030223775655031204, 0.18865369260311127, -0.05922621488571167, -0.09758243709802628, -0.13938559591770172, -0.015004197135567665, 0.2898441553115845, 0.0748448595404625, -0.23461560904979706, -0.04637375846505165, 0.23157955706119537, -0.024236170575022697, 0.02488219551742077, -0.29131487011909485, 0.11154273897409439, -0.09642453491687775, -0.007536269258707762, 0.02807554230093956, -0.21296735107898712, -0.12386380881071091, -0.09268490225076675, 0.007166565395891666, 0.02490200288593769, -0.017332563176751137, -0.2673148214817047, -0.05073423311114311, 0.2730940282344818, 0.00831574946641922, 0.16049408912658691, -0.07455996423959732, 0.1818895936012268]",Comfort Fit Relaxed Fit Polo Shirt for Winter
