listing_id,product_index,seller_id,price,shipping_cost,discount,visits
L007226,2442,S005,4803,114,40,31
L007227,2442,S009,4144,0,50,112
L007228,2443,S014,4428,0,5,85
L007229,2443,S001,3984,113,10,72
L007230,2444,S014,5838,222,5,223
L007231,2444,S011,5411,164,10,57
L007232,2444,S007,5649,125,60,64
L007233,2444,S012,5541,105,30,139
L007234,2444,S008,5385,90,25,2734
L007235,2445,S009,5254,113,5,244
L007236,2445,S010,5881,0,15,105
L007237,2446,S002,1634,248,15,363
L007238,2447,S003,3610,90,10,91
L007239,2447,S013,3446,194,5,90
L007240,2447,S005,3637,164,30,53
L007241,2448,S011,4706,77,20,84
L007242,2448,S001,4675,57,50,134
L007243,2448,S004,5073,61,10,47
L007244,2448,S002,4515,230,10,555
L007245,2448,S009,5008,0,15,57
L007246,2449,S001,1180,151,20,29
L007247,2449,S014,1271,0,0,247
L007248,2449,S007,1142,195,15,670
L007249,2449,S004,1139,0,10,229
L007250,2449,S003,1335,207,10,515
L007251,2450,S008,3372,0,15,153
L007252,2451,S006,3076,159,5,90
L007253,2451,S009,3382,85,10,261
L007254,2451,S001,2970,183,40,1489
L007255,2452,S003,2031,140,10,576
L007256,2453,S014,556,0,25,106
L007257,2453,S004,575,81,0,572
L007258,2453,S008,588,177,20,195
L007259,2454,S007,6067,69,25,12
L007260,2454,S014,6120,60,5,116
L007261,2454,S002,5741,0,20,167
L007262,2454,S010,5678,211,20,121
L007263,2454,S003,6350,134,10,155
L007264,2455,S010,2033,0,10,394
L007265,2456,S004,2590,54,25,309
L007266,2457,S006,3780,172,10,73
L007267,2457,S012,3870,0,20,130
L007268,2458,S012,1729,75,20,336
L007269,2458,S011,1865,232,10,55
L007270,2459,S005,1986,129,0,22
L007271,2459,S001,2033,55,20,446
L007272,2460,S013,1315,96,20,46
L007273,2460,S001,1313,65,15,110
L007274,2460,S011,1277,190,15,206
L007275,2460,S002,1340,194,10,56
L007276,2461,S007,2332,0,5,225
L007277,2461,S009,2441,83,20,20
L007278,2462,S006,2102,228,0,57
L007279,2462,S005,1967,0,15,460
L007280,2462,S004,1992,194,5,294
L007281,2463,S006,3005,83,0,38
L007282,2463,S008,2967,97,20,219
L007283,2463,S009,2760,135,10,968
L007284,2463,S003,3081,69,5,684
L007285,2464,S008,2176,51,25,600
L007286,2464,S013,2313,246,0,65
L007287,2465,S011,4632,119,0,427
L007288,2465,S005,5006,83,15,336
L007289,2465,S001,4799,93,50,18
L007290,2466,S001,2575,0,20,52
L007291,2466,S003,2505,114,20,117
L007292,2467,S009,1583,216,5,34
L007293,2467,S001,1556,0,10,43
L007294,2468,S009,3685,81,5,29
L007295,2468,S004,4070,144,30,27
L007296,2469,S008,2810,0,5,269
L007297,2469,S012,2560,68,10,136
L007298,2469,S003,2503,108,5,346
L007299,2469,S002,2569,245,40,111
L007300,2470,S006,6317,122,10,40
L007301,2471,S011,941,182,10,622
L007302,2471,S002,924,146,20,69
L007303,2472,S011,2231,177,0,147
L007304,2473,S012,4960,240,0,26
L007305,2473,S005,4905,239,10,399
L007306,2473,S006,4957,225,30,288
L007307,2473,S003,4836,76,10,32
L007308,2473,S001,5212,200,0,20
L007309,2474,S008,1024,0,40,176
L007310,2474,S010,948,176,20,359
L007311,2474,S004,939,228,15,262
L007312,2474,S009,933,233,5,164
L007313,2474,S002,910,185,25,69
L007314,2475,S001,1942,170,5,205
L007315,2475,S010,1779,164,25,218
L007316,2475,S006,1764,178,5,156
L007317,2476,S013,3844,160,15,262
L007318,2477,S014,4269,81,30,201
L007319,2477,S013,4399,55,20,290
L007320,2478,S007,4764,157,0,188
L007321,2478,S010,5004,0,0,73
L007322,2478,S002,4324,65,15,105
L007323,2478,S012,4657,165,10,112
L007324,2478,S013,4836,209,15,115
L007325,2479,S001,630,152,5,309
L007326,2480,S003,3228,202,40,371
L007327,2480,S014,2811,215,10,739
L007328,2480,S013,3043,0,15,524
L007329,2480,S008,2992,75,5,1791
L007330,2481,S011,3187,87,0,62
L007331,2481,S005,3314,247,5,89
L007332,2481,S002,3045,0,15,217
L007333,2481,S013,3203,189,10,193
L007334,2481,S014,3418,141,10,51
L007335,2482,S003,2138,225,20,229
L007336,2483,S009,1667,0,10,194
L007337,2483,S005,1785,0,20,78
L007338,2483,S011,1652,175,0,115
L007339,2483,S003,1942,0,5,419
L007340,2484,S008,5924,186,5,609
L007341,2484,S013,5832,146,10,118
L007342,2485,S002,2493,178,10,141
L007343,2485,S008,2715,0,20,182
L007344,2485,S003,2658,166,15,472
L007345,2485,S009,2519,0,10,215
L007346,2486,S003,2993,250,20,30
L007347,2486,S014,2560,228,15,75
L007348,2487,S007,1440,0,40,174
L007349,2487,S011,1450,74,10,29
L007350,2487,S014,1370,152,15,277
L007351,2488,S014,1188,66,10,465
L007352,2488,S011,1149,0,40,324
L007353,2488,S007,1097,149,15,67
L007354,2488,S013,1211,0,10,177
L007355,2488,S002,1223,213,30,255
L007356,2489,S014,3280,219,20,83
L007357,2489,S001,3000,0,30,52
L007358,2489,S011,3083,210,15,133
L007359,2489,S010,3049,176,15,108
L007360,2489,S005,3243,87,5,179
L007361,2490,S005,927,0,15,216
L007362,2490,S014,973,243,15,159
L007363,2490,S009,993,205,5,143
L007364,2490,S002,1009,118,15,328
L007365,2491,S001,5441,177,15,104
L007366,2491,S011,5448,0,15,333
L007367,2492,S010,2477,56,25,224
L007368,2492,S004,2486,0,30,51
L007369,2493,S010,4603,93,5,147
L007370,2494,S001,1117,202,15,83
L007371,2495,S005,3967,164,5,209
L007372,2496,S012,2306,100,0,454
L007373,2496,S008,2093,53,25,100
L007374,2497,S011,5970,0,5,62
L007375,2497,S003,5982,0,30,627
L007376,2497,S005,5665,0,20,1513
L007377,2497,S008,5777,54,20,820
L007378,2498,S013,2120,235,0,326
L007379,2498,S011,2127,0,10,61
L007380,2498,S010,2446,0,25,451
L007381,2499,S014,5144,191,15,391
L007382,2500,S011,2798,185,10,875
L007383,2501,S012,1890,74,25,59
L007384,2501,S003,1972,0,20,41
L007385,2501,S014,1810,238,15,58
L007386,2502,S009,5913,233,25,98
L007387,2502,S001,5192,168,25,28
L007388,2503,S013,2230,0,20,511
L007389,2503,S004,2270,135,20,127
L007390,2503,S010,2473,221,10,164
L007391,2503,S011,2308,248,15,84
L007392,2504,S013,1698,0,20,133
L007393,2504,S005,1897,0,10,59
L007394,2504,S012,1786,249,10,205
L007395,2504,S003,1910,192,25,27
L007396,2504,S001,1884,0,20,79
L007397,2505,S006,3146,142,15,117
L007398,2506,S007,5916,74,10,425
L007399,2506,S010,5880,101,40,486
L007400,2507,S013,4752,92,20,48
L007401,2507,S004,5462,204,15,517
L007402,2507,S003,5280,0,0,289
L007403,2508,S007,5027,66,20,54
L007404,2508,S002,4446,179,20,111
L007405,2508,S008,4878,196,15,349
L007406,2508,S011,4963,0,15,59
L007407,2509,S013,5427,56,5,274
L007408,2509,S009,5171,139,0,148
L007409,2509,S014,5753,176,15,456
L007410,2510,S014,4228,243,20,2999
L007411,2511,S007,2998,102,30,69
L007412,2511,S014,3138,221,20,188
L007413,2512,S007,1661,83,10,311
L007414,2512,S006,1614,182,5,42
L007415,2513,S001,5626,173,15,350
L007416,2513,S007,6052,107,20,571
L007417,2513,S013,5997,160,5,202
L007418,2513,S009,6104,0,10,236
L007419,2514,S006,2167,0,15,52
L007420,2515,S008,1165,220,15,57
L007421,2515,S011,1216,235,5,120
L007422,2515,S006,1094,185,25,121
L007423,2516,S002,3226,53,20,21
L007424,2516,S013,3330,219,15,117
L007425,2517,S010,3329,160,20,266
L007426,2518,S014,4279,210,50,361
L007427,2518,S002,3759,107,20,80
L007428,2518,S001,4109,170,10,126
L007429,2519,S014,842,151,15,87
L007430,2519,S011,817,249,0,244
L007431,2519,S002,787,112,15,539
L007432,2519,S007,778,78,20,622
L007433,2520,S008,4807,73,15,157
L007434,2520,S003,4825,81,25,195
L007435,2520,S005,4458,0,5,56
L007436,2520,S011,4301,156,25,176
L007437,2521,S011,5723,224,20,23
L007438,2521,S007,5565,235,5,73
L007439,2521,S008,5696,208,20,105
L007440,2521,S005,5544,241,25,133
L007441,2522,S013,6219,0,20,33
L007442,2522,S009,5735,0,10,52
L007443,2522,S005,6248,180,10,236
L007444,2522,S010,6177,178,20,53
L007445,2522,S011,5830,88,15,46
L007446,2523,S003,4798,111,10,46
L007447,2524,S008,4524,75,30,1376
L007448,2524,S009,4969,161,5,183
L007449,2525,S008,4609,237,20,570
L007450,2525,S013,4768,182,30,462
L007451,2526,S012,1058,65,50,305
L007452,2526,S013,1160,0,30,101
L007453,2526,S014,1129,191,5,43
L007454,2527,S002,2320,0,10,145
L007455,2528,S002,2116,236,5,82
L007456,2528,S012,2475,167,5,57
L007457,2528,S011,2356,104,10,450
L007458,2528,S007,2313,161,40,469
L007459,2529,S004,604,0,30,64
L007460,2529,S011,593,0,40,158
L007461,2529,S013,553,55,50,96
L007462,2530,S011,4376,142,5,106
L007463,2530,S010,4543,0,25,89
L007464,2531,S006,5760,90,30,489
L007465,2532,S008,2654,211,5,65
L007466,2532,S014,2577,0,25,765
L007467,2533,S004,5707,109,15,18
L007468,2533,S010,5839,107,0,95
L007469,2533,S008,5612,123,0,772
L007470,2533,S013,5762,160,5,93
L007471,2534,S009,663,142,10,202
L007472,2534,S014,662,0,5,399
L007473,2534,S003,677,51,10,299
L007474,2534,S013,765,0,10,97
L007475,2534,S002,692,139,5,30
L007476,2535,S010,3282,156,30,61
L007477,2535,S003,3914,88,25,272
L007478,2536,S011,4896,0,20,357
L007479,2536,S004,4790,96,10,185
L007480,2536,S006,4540,128,10,81
L007481,2536,S008,4483,0,10,291
L007482,2537,S011,3576,0,10,283
L007483,2537,S005,3893,180,10,25
L007484,2537,S004,3776,56,10,97
L007485,2537,S012,3588,180,20,56
L007486,2538,S010,986,234,5,441
L007487,2538,S003,899,208,20,1020
L007488,2538,S001,1026,153,0,335
L007489,2538,S011,988,233,15,28
L007490,2538,S006,930,79,0,57
L007491,2539,S006,3042,53,10,92
L007492,2539,S011,2775,218,20,109
L007493,2539,S014,2879,141,10,49
L007494,2540,S013,5075,183,50,130
L007495,2540,S006,5309,136,40,23
L007496,2540,S009,4972,50,10,212
L007497,2540,S005,5065,59,15,154
L007498,2540,S008,4998,240,40,582
L007499,2541,S005,3043,137,15,192
L007500,2541,S006,3326,0,5,504
L007501,2542,S006,1656,0,20,209
L007502,2543,S010,5320,0,15,794
L007503,2543,S011,5017,246,15,316
L007504,2543,S007,5196,175,20,87
L007505,2543,S004,5594,107,5,117
L007506,2543,S002,5513,119,30,110
L007507,2544,S005,4860,112,20,68
L007508,2544,S002,5299,0,15,107
L007509,2544,S011,4945,82,10,123
L007510,2545,S011,963,134,40,29
L007511,2545,S007,1005,149,0,29
L007512,2545,S008,924,134,10,174
L007513,2546,S003,3797,211,60,331
L007514,2546,S004,3583,106,50,38
L007515,2547,S013,5456,92,30,39
L007516,2548,S009,6281,68,5,173
L007517,2548,S004,5414,0,10,243
L007518,2549,S008,4085,133,0,271
L007519,2550,S006,4955,0,5,251
L007520,2551,S014,1216,231,25,435
L007521,2551,S003,1181,0,0,38
L007522,2551,S004,1408,0,30,125
L007523,2551,S006,1398,79,5,936
L007524,2551,S011,1219,168,20,202
L007525,2552,S012,999,189,40,420
L007526,2552,S005,1012,0,5,133
L007527,2553,S013,2861,214,25,142
L007528,2553,S011,2802,0,5,104
L007529,2554,S003,4751,0,15,55
L007530,2554,S004,4799,171,20,144
L007531,2554,S001,4114,135,25,132
L007532,2554,S009,4699,118,0,77
L007533,2555,S009,2189,195,20,58
L007534,2555,S012,1939,0,0,66
L007535,2555,S002,1853,64,10,46
L007536,2555,S006,2047,0,25,129
L007537,2556,S014,3113,0,25,661
L007538,2557,S001,1307,249,15,289
L007539,2557,S006,1491,151,15,452
L007540,2558,S002,5421,71,0,130
L007541,2558,S003,4994,139,30,477
L007542,2558,S009,4981,207,0,231
L007543,2559,S004,2830,117,20,49
L007544,2559,S011,2588,110,15,30
L007545,2559,S013,2784,0,30,42
L007546,2559,S008,2701,76,0,409
L007547,2560,S004,2852,182,10,248
L007548,2560,S002,3164,250,25,140
L007549,2560,S003,2678,0,0,137
L007550,2560,S001,3220,154,15,110
L007551,2560,S010,3187,0,15,64
L007552,2561,S001,3274,108,40,164
L007553,2561,S014,3190,100,10,316
L007554,2561,S002,3644,176,60,785
L007555,2561,S013,3490,0,10,368
L007556,2562,S010,5332,163,10,329
L007557,2562,S004,5928,101,20,224
L007558,2562,S009,6153,0,10,371
L007559,2562,S014,5693,108,25,98
L007560,2563,S005,2027,182,5,155
L007561,2563,S004,1933,130,15,390
L007562,2563,S002,2047,79,15,66
L007563,2563,S008,1759,161,20,30
L007564,2564,S008,4191,206,30,672
L007565,2564,S006,4053,147,40,58
L007566,2564,S009,3987,78,10,151
L007567,2565,S003,5727,106,15,71
L007568,2565,S001,5285,132,15,425
L007569,2565,S004,5295,148,5,87
L007570,2565,S005,5192,0,10,299
L007571,2566,S007,4250,0,0,236
L007572,2566,S014,4895,91,5,88
L007573,2566,S012,4771,0,40,18
L007574,2566,S005,4082,232,40,75
L007575,2567,S007,4458,136,5,66
L007576,2568,S009,4811,182,10,97
L007577,2568,S014,4805,241,0,34
L007578,2568,S011,4052,157,10,64
L007579,2568,S007,4276,221,10,898
L007580,2569,S014,3364,147,20,524
L007581,2569,S012,3297,228,0,60
L007582,2569,S009,3317,0,0,91
L007583,2570,S011,1500,0,0,104
L007584,2570,S010,1459,139,30,104
L007585,2570,S003,1581,90,20,370
L007586,2571,S003,2029,0,5,143
L007587,2571,S011,2015,222,20,75
L007588,2571,S014,1810,0,5,966
L007589,2572,S011,2490,0,20,149
L007590,2572,S001,2705,180,15,1023
L007591,2572,S012,2321,125,40,317
L007592,2572,S007,2651,92,20,57
L007593,2572,S005,2365,239,30,168
L007594,2573,S009,1157,183,0,276
L007595,2574,S004,2724,209,10,67
L007596,2575,S011,943,223,20,193
L007597,2575,S001,1117,93,25,115
L007598,2575,S013,955,0,20,32
L007599,2575,S008,996,64,40,52
L007600,2576,S010,458,0,25,51
L007601,2576,S001,539,78,10,140
L007602,2577,S011,3411,0,10,58
L007603,2578,S010,1817,116,30,85
L007604,2578,S005,2075,210,20,146
L007605,2578,S001,2121,74,15,572
L007606,2578,S007,2184,0,50,118
L007607,2578,S003,2054,144,5,75
L007608,2579,S005,4090,118,15,39
L007609,2580,S002,3705,223,25,145
L007610,2580,S014,3711,134,20,92
L007611,2581,S007,1812,135,10,121
L007612,2581,S014,1935,185,5,191
L007613,2581,S010,1879,113,0,116
L007614,2581,S005,1929,57,15,31
L007615,2581,S013,1965,51,10,52
L007616,2582,S012,2722,69,15,43
L007617,2582,S010,2507,60,0,157
L007618,2582,S004,2572,223,10,499
L007619,2582,S014,2775,174,10,244
L007620,2583,S003,1161,194,10,255
L007621,2583,S009,1048,108,20,119
L007622,2584,S012,5188,110,10,187
L007623,2584,S011,5485,179,30,705
L007624,2584,S010,4966,149,15,98
L007625,2584,S001,5309,0,0,31
L007626,2585,S003,4859,162,5,474
L007627,2585,S006,5670,0,15,102
L007628,2585,S010,5621,0,10,567
L007629,2585,S012,5174,243,5,802
L007630,2585,S002,5796,94,40,47
L007631,2586,S008,3764,0,0,34
L007632,2586,S003,3402,197,40,221
L007633,2587,S013,5864,0,15,129
L007634,2587,S011,5447,0,20,127
L007635,2587,S008,6301,166,15,119
L007636,2587,S005,5851,225,20,175
L007637,2587,S002,5360,192,25,54
L007638,2588,S001,1143,51,40,202
L007639,2589,S002,605,125,25,272
L007640,2590,S006,579,248,15,38
L007641,2590,S002,537,71,10,94
L007642,2590,S004,598,111,30,365
L007643,2590,S009,630,104,5,423
L007644,2590,S003,603,245,20,184
L007645,2591,S012,4472,52,15,90
L007646,2591,S004,4997,139,30,66
L007647,2591,S003,4273,172,10,151
L007648,2592,S004,2843,206,20,102
L007649,2593,S012,2316,142,40,114
L007650,2593,S002,1978,236,0,81
L007651,2593,S001,2005,106,30,138
L007652,2594,S008,2995,67,10,103
L007653,2594,S004,3285,0,10,909
L007654,2594,S005,3536,216,20,153
L007655,2594,S001,3184,51,20,35
L007656,2594,S002,3389,131,20,137
L007657,2595,S001,4129,128,15,864
L007658,2595,S014,3936,61,15,278
L007659,2596,S002,2539,91,0,250
L007660,2596,S007,2672,207,20,171
L007661,2597,S005,2359,232,5,391
L007662,2597,S008,2105,76,30,160
L007663,2597,S006,2101,212,20,375
L007664,2597,S010,2296,0,15,192
L007665,2597,S013,2150,196,30,186
L007666,2598,S012,4551,0,20,81
L007667,2598,S002,4166,208,0,325
L007668,2598,S003,4697,0,20,469
L007669,2598,S008,4323,112,0,211
L007670,2599,S012,5035,134,25,39
L007671,2599,S003,4283,175,10,256
L007672,2599,S002,5027,0,30,137
L007673,2599,S004,4676,0,15,39
L007674,2599,S005,4831,129,10,211
L007675,2600,S012,1393,51,50,129
L007676,2600,S008,1417,159,20,664
L007677,2600,S013,1596,199,5,33
L007678,2601,S013,1816,231,25,134
L007679,2601,S001,1790,149,60,72
L007680,2601,S005,1827,158,20,94
L007681,2601,S014,1910,164,15,47
L007682,2602,S008,5626,211,0,101
L007683,2602,S009,5983,139,15,121
L007684,2603,S003,5372,130,40,162
L007685,2603,S002,6353,119,30,29
L007686,2603,S013,6053,239,10,145
L007687,2604,S013,1380,0,15,118
L007688,2605,S004,775,131,10,130
L007689,2605,S007,671,57,10,115
L007690,2606,S009,2709,0,40,67
L007691,2606,S004,2759,120,25,443
L007692,2606,S006,2812,125,25,647
L007693,2607,S013,1999,122,5,298
L007694,2607,S007,2200,0,10,256
L007695,2607,S012,2286,170,5,420
L007696,2608,S007,982,218,30,126
L007697,2609,S003,658,228,30,102
L007698,2609,S002,747,126,0,237
L007699,2610,S002,3947,91,15,42
L007700,2610,S009,3492,178,10,1906
L007701,2611,S008,5439,137,5,159
L007702,2611,S006,5531,153,10,546
L007703,2611,S005,5127,228,25,106
L007704,2611,S011,5271,159,20,603
L007705,2612,S014,578,174,10,329
L007706,2612,S003,530,116,10,119
L007707,2612,S004,512,0,25,17
L007708,2612,S013,587,0,15,168
L007709,2613,S009,4339,0,20,53
L007710,2613,S011,4644,0,0,418
L007711,2613,S004,4146,0,10,123
L007712,2613,S001,4404,154,5,948
L007713,2613,S002,3923,151,20,118
L007714,2614,S012,2723,0,10,55
L007715,2614,S005,2471,177,0,14
L007716,2614,S010,2555,224,20,34
L007717,2614,S003,2528,236,10,577
L007718,2615,S011,3376,0,10,226
L007719,2615,S008,3451,184,25,600
L007720,2615,S014,3469,180,10,27
L007721,2616,S008,3039,139,25,112
L007722,2616,S005,2956,161,5,225
L007723,2616,S014,3097,237,10,119
L007724,2616,S006,3309,157,20,217
L007725,2616,S001,3395,235,20,60
L007726,2617,S011,5223,162,0,62
L007727,2617,S012,5582,59,40,81
L007728,2617,S009,5064,120,30,446
L007729,2617,S014,5778,184,20,283
L007730,2617,S002,5528,0,15,22
L007731,2618,S008,4573,149,0,79
L007732,2618,S013,4103,172,5,543
L007733,2618,S003,4309,99,0,585
L007734,2618,S007,3954,120,20,233
L007735,2618,S010,4647,201,40,80
L007736,2619,S003,4932,131,10,221
L007737,2619,S007,5238,181,25,187
L007738,2620,S014,5223,68,30,458
L007739,2621,S010,3935,0,20,29
L007740,2621,S001,3783,187,30,215
L007741,2621,S005,3913,0,30,82
L007742,2621,S014,4143,72,30,41
L007743,2621,S002,3818,80,10,334
L007744,2622,S011,5242,104,50,79
L007745,2623,S002,5008,84,25,634
L007746,2623,S014,5725,65,10,376
L007747,2623,S003,5786,222,10,201
L007748,2624,S003,5597,225,20,3
L007749,2624,S001,5480,238,0,801
L007750,2624,S006,5212,194,30,126
L007751,2624,S009,5269,0,0,36
L007752,2624,S007,5600,0,20,394
L007753,2625,S005,5579,82,40,206
L007754,2625,S008,5402,225,10,286
L007755,2626,S009,4244,0,40,54
L007756,2627,S011,5669,0,40,201
L007757,2627,S003,5928,158,0,25
L007758,2627,S014,5417,83,25,105
L007759,2627,S007,5653,77,40,87
L007760,2628,S008,4765,100,15,25
L007761,2628,S007,5355,0,10,41
L007762,2629,S007,3170,181,20,92
L007763,2629,S010,3060,0,5,139
L007764,2629,S006,2634,145,5,202
L007765,2630,S004,4467,0,10,66
L007766,2630,S012,4726,134,10,174
L007767,2630,S001,4998,189,40,403
L007768,2631,S010,4861,228,0,76
L007769,2631,S004,5390,0,5,569
L007770,2631,S002,5269,0,40,55
L007771,2631,S007,5588,205,15,86
L007772,2632,S014,4928,62,40,199
L007773,2632,S004,5296,246,20,244
L007774,2633,S007,1509,0,5,697
L007775,2633,S011,1499,133,15,66
L007776,2633,S014,1321,189,10,57
L007777,2633,S002,1613,182,20,64
L007778,2633,S010,1528,249,10,1274
L007779,2634,S004,4254,176,30,286
L007780,2635,S010,4951,122,0,83
L007781,2635,S002,5486,0,15,439
L007782,2635,S009,5556,0,15,355
L007783,2635,S001,5002,224,5,23
L007784,2635,S012,5507,228,50,376
L007785,2636,S001,3094,248,0,32
L007786,2636,S010,2868,186,5,50
L007787,2636,S011,3052,190,10,119
L007788,2636,S014,2784,50,50,481
L007789,2637,S003,3882,174,15,117
L007790,2638,S002,2661,112,5,410
L007791,2638,S001,2535,208,0,83
L007792,2638,S005,2438,97,20,99
L007793,2638,S013,2295,184,0,31
L007794,2638,S012,2667,103,15,126
L007795,2639,S002,1794,198,0,49
L007796,2639,S001,1847,122,0,1162
L007797,2639,S007,1764,0,15,134
L007798,2640,S011,938,127,50,39
L007799,2640,S001,1031,134,15,385
L007800,2641,S010,1027,233,15,218
L007801,2641,S003,999,227,0,294
L007802,2642,S001,4714,217,50,92
L007803,2642,S012,5470,250,20,66
L007804,2643,S007,5071,89,15,192
L007805,2643,S010,5778,0,25,383
L007806,2643,S001,5372,226,20,124
L007807,2644,S009,5733,66,0,220
L007808,2645,S005,5919,0,15,26
L007809,2646,S005,1930,146,0,50
L007810,2646,S006,2068,0,5,72
L007811,2646,S007,1958,176,5,134
L007812,2647,S008,5453,225,30,97
L007813,2647,S012,5744,105,20,352
L007814,2647,S005,5663,162,20,127
L007815,2647,S009,5291,0,0,553
L007816,2647,S004,5339,0,40,52
L007817,2648,S012,2239,99,10,290
L007818,2648,S006,2299,236,10,116
L007819,2649,S007,4339,135,20,284
L007820,2649,S012,3884,196,5,239
L007821,2649,S004,3945,99,30,116
L007822,2649,S003,4418,197,20,110
L007823,2649,S002,4523,115,5,89
L007824,2650,S001,1797,0,0,572
L007825,2650,S008,1751,0,10,14
L007826,2650,S002,1688,218,5,560
L007827,2650,S007,1665,84,5,44
L007828,2651,S006,2196,0,15,161
L007829,2651,S010,2077,232,20,72
L007830,2651,S014,2182,64,20,307
L007831,2651,S003,1975,140,5,271
L007832,2652,S014,1008,225,5,26
L007833,2652,S012,898,0,15,84
L007834,2652,S010,916,166,15,317
L007835,2652,S006,1043,55,25,97
L007836,2652,S004,1056,138,5,689
L007837,2653,S010,1265,145,20,137
L007838,2653,S008,1257,156,30,15
L007839,2653,S014,1385,193,15,89
L007840,2653,S012,1444,157,20,117
L007841,2654,S003,3468,191,10,536
L007842,2654,S010,3433,216,20,357
L007843,2654,S011,3320,0,15,140
L007844,2654,S014,3245,95,10,159
L007845,2655,S006,1460,135,30,78
L007846,2655,S014,1384,0,20,124
L007847,2655,S007,1478,157,10,246
L007848,2655,S008,1518,85,5,138
L007849,2656,S002,1682,115,5,99
L007850,2656,S003,1842,63,25,407
L007851,2656,S006,1964,0,0,237
L007852,2656,S001,1900,0,20,648
L007853,2656,S004,1811,0,15,123
L007854,2657,S014,1863,119,10,61
L007855,2657,S002,2112,0,10,164
L007856,2658,S007,4927,53,15,193
L007857,2658,S009,4704,0,25,138
L007858,2658,S005,5587,98,60,155
L007859,2658,S012,5111,220,30,278
L007860,2659,S008,1163,0,5,87
L007861,2659,S002,1332,170,10,211
